/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/CodigoMandato;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/NomeParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/CodigoExercicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataLeitura
"5990";"Carlos Viana";"Carlos Alberto Dias Viana";"Masculino";"Senador ";"PODEMOS";"563";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5992";"Danilo Martins de Oliveira";"843";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5990";;"sen.carlosviana@senado.leg.br";;;;;;"MG";
"5990";"Carlos Viana";"Carlos Alberto Dias Viana";"Masculino";"Senador ";"PODEMOS";"563";"MG";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"843";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5990";;"sen.carlosviana@senado.leg.br";"2892";"2019-02-01";;;;"MG";
"5991";"Castellar Guimarães Neto";"Castellar Modesto Guimarães Neto";"Masculino";"Senador ";;"563";"MG";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5990";"Carlos Viana";"2º Suplente";"5992";"Danilo Martins de Oliveira";;;;;;;;;;;;
"5593";"Celso Dal Lago Rodrigues";"Celso Dal Lago Rodrigues";"Masculino";"Senador ";"MDB";"494";"MS";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5527";"Simone Tebet";"2º Suplente";"5595";"Moacir Kohl";;;;;;;;;;;;
"6000";"Chamon";"João Chamon Neto";"Masculino";"Senador ";;"528";"PA";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"35";"Jader Barbalho";"1º Suplente";"5999";"Helenilson Pontes";;;;;;;;;;;;
"470";"Chico Rodrigues";"Francisco de Assis Rodrigues";"Masculino";"Senador ";"PSB";"577";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"6023";"Pedro Arthur";"815";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/470";;"sen.chicorodrigues@senado.leg.br";;;;;;"RR";
"470";"Chico Rodrigues";"Francisco de Assis Rodrigues";"Masculino";"Senador ";"PSB";"577";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"6024";"Onésimo Cruz";"815";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/470";;"sen.chicorodrigues@senado.leg.br";;;;;;"RR";
"470";"Chico Rodrigues";"Francisco de Assis Rodrigues";"Masculino";"Senador ";"PSB";"577";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"815";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/470";;"sen.chicorodrigues@senado.leg.br";"2965";"2021-02-18";;;;"RR";
"470";"Chico Rodrigues";"Francisco de Assis Rodrigues";"Masculino";"Senador ";"PSB";"577";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"815";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/470";;"sen.chicorodrigues@senado.leg.br";"2905";"2019-02-01";"2020-10-20";"LP ";"Licença Particular";"RR";
"470";"Chico Rodrigues";"Francisco de Assis Rodrigues";"Masculino";"Senador ";"PSB";"577";"RR";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"815";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/470";;"sen.chicorodrigues@senado.leg.br";;;;;;"RR";
"611";"Chiquinho Feitosa";"Francisco Feitosa de Albuquerque Lima";"Masculino";"Senador ";"DEM";"512";"CE";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"3396";"Tasso Jereissati";"2º Suplente";"5577";"Fernando Façanha";"938";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador611.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/611";;"sen.chiquinhofeitosa@senado.leg.br";"2972";"2021-11-03";"2022-02-26";"RET";"Retorno do titular";;
"5623";"Christopher Goulart";"Christopher Belchior Goulart";"Masculino";"Senador ";"PDT";"497";"RS";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5533";"Lasier Martins";"2º Suplente";"5625";"Adilson Silva dos Santos";;;;;;;;;;;;
"5973";"Cid Gomes";"Cid Ferreira Gomes";"Masculino";"Senador ";"PDT";"556";"CE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5971";"Prisco Bezerra";"825";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5973";"https://cidgomes.com.br/";"sen.cidgomes@senado.leg.br";;;;;;"CE";
"5973";"Cid Gomes";"Cid Ferreira Gomes";"Masculino";"Senador ";"PDT";"556";"CE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5972";"Julio Ventura";"825";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5973";"https://cidgomes.com.br/";"sen.cidgomes@senado.leg.br";;;;;;"CE";
"5973";"Cid Gomes";"Cid Ferreira Gomes";"Masculino";"Senador ";"PDT";"556";"CE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"825";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5973";"https://cidgomes.com.br/";"sen.cidgomes@senado.leg.br";"3006";"2023-01-04";;;;"CE";
"5973";"Cid Gomes";"Cid Ferreira Gomes";"Masculino";"Senador ";"PDT";"556";"CE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"825";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5973";"https://cidgomes.com.br/";"sen.cidgomes@senado.leg.br";"2953";"2020-04-11";"2022-09-05";"LCS";"Licença com convocação de suplente (sup 120 dias)";"CE";
"5973";"Cid Gomes";"Cid Ferreira Gomes";"Masculino";"Senador ";"PDT";"556";"CE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"825";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5973";"https://cidgomes.com.br/";"sen.cidgomes@senado.leg.br";"2895";"2019-02-01";"2019-12-11";"LP ";"Licença Particular";"CE";
"5973";"Cid Gomes";"Cid Ferreira Gomes";"Masculino";"Senador ";"PDT";"556";"CE";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"825";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5973";"https://cidgomes.com.br/";"sen.cidgomes@senado.leg.br";;;;;;"CE";
"739";"Ciro Nogueira";"Ciro Nogueira Lima Filho";"Masculino";"Senador ";"PP";"524";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5898";"Eliane Nogueira";"811";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/739";"http://senadorciro.com.br/";"ciro.nogueira@senado.leg.br";;;;;;"PI";
"739";"Ciro Nogueira";"Ciro Nogueira Lima Filho";"Masculino";"Senador ";"PP";"524";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5900";"Gil Paraibano";"811";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/739";"http://senadorciro.com.br/";"ciro.nogueira@senado.leg.br";;;;;;"PI";
"739";"Ciro Nogueira";"Ciro Nogueira Lima Filho";"Masculino";"Senador ";"PP";"524";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"811";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/739";"http://senadorciro.com.br/";"ciro.nogueira@senado.leg.br";"3004";"2022-12-30";;;;"PI";
"739";"Ciro Nogueira";"Ciro Nogueira Lima Filho";"Masculino";"Senador ";"PP";"524";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"811";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/739";"http://senadorciro.com.br/";"ciro.nogueira@senado.leg.br";"2896";"2019-02-01";"2021-07-27";"AFO";"Afastamento do exercício";"PI";
"739";"Ciro Nogueira";"Ciro Nogueira Lima Filho";"Masculino";"Senador ";"PP";"524";"PI";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"811";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/739";"http://senadorciro.com.br/";"ciro.nogueira@senado.leg.br";;;;;;"PI";
"6017";"Cleonice Back";"Cleonice Fabiane Back";"Feminino";"Senadora ";;"523";"RS";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"825";"Paulo Paim";"2º Suplente";"6018";"Reginete Bispo";;;;;;;;;;;;
"5933";"Clerie Fabiana";"Clérie Fabiana Mendes";"Masculino";"Senador ";;"544";"MT";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5929";"Juíza Selma";"1º Suplente";"5932";"Beto Possamai";;;;;;;;;;;;
"475";"Confúcio Moura";"Confúcio Aires Moura";"Masculino";"Senador ";"MDB";"575";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"6019";"Maria Eliza";"867";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/475";"https://senadorconfucio.com.br/";"sen.confuciomoura@senado.leg.br";;;;;;"RO";
"475";"Confúcio Moura";"Confúcio Aires Moura";"Masculino";"Senador ";"MDB";"575";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"6020";"Carlos Milton Morais";"867";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/475";"https://senadorconfucio.com.br/";"sen.confuciomoura@senado.leg.br";;;;;;"RO";
"475";"Confúcio Moura";"Confúcio Aires Moura";"Masculino";"Senador ";"MDB";"575";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"867";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/475";"https://senadorconfucio.com.br/";"sen.confuciomoura@senado.leg.br";"2974";"2022-01-25";;;;"RO";
"475";"Confúcio Moura";"Confúcio Aires Moura";"Masculino";"Senador ";"MDB";"575";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"867";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/475";"https://senadorconfucio.com.br/";"sen.confuciomoura@senado.leg.br";"2897";"2019-02-01";"2021-09-24";"LCS";"Licença com convocação de suplente (sup 120 dias)";"RO";
"475";"Confúcio Moura";"Confúcio Aires Moura";"Masculino";"Senador ";"MDB";"575";"RO";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"867";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/475";"https://senadorconfucio.com.br/";"sen.confuciomoura@senado.leg.br";;;;;;"RO";
"5963";"Coronel Margarida";"Margarida Brandão Fernandes de Araújo";"Masculino";"Senador ";;"550";"RN";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5959";"Styvenson Valentim";"1º Suplente";"5962";"Alisson Taveira";;;;;;;;;;;;
"5960";"Cândida Farias";"Cândida dos Santos Farias";"Masculino";"Senador ";;"553";"MT";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"4531";"Jayme Campos";"1º Suplente";"5740";"Fabio Garcia";;;;;;;;;;;;
"5998";"Daniella Ribeiro";"Daniella Velloso Borges Ribeiro";"Feminino";"Senadora ";"PSD";"565";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5996";"Diego Tavares";"820";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5998";;"sen.daniellaribeiro@senado.leg.br";;;;;;"PB";
"5998";"Daniella Ribeiro";"Daniella Velloso Borges Ribeiro";"Feminino";"Senadora ";"PSD";"565";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5997";"Nailde Panta";"820";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5998";;"sen.daniellaribeiro@senado.leg.br";;;;;;"PB";
"5998";"Daniella Ribeiro";"Daniella Velloso Borges Ribeiro";"Feminino";"Senadora ";"PSD";"565";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"820";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5998";;"sen.daniellaribeiro@senado.leg.br";"2964";"2021-01-22";;;;"PB";
"5998";"Daniella Ribeiro";"Daniella Velloso Borges Ribeiro";"Feminino";"Senadora ";"PSD";"565";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"820";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5998";;"sen.daniellaribeiro@senado.leg.br";"2898";"2019-02-01";"2020-09-23";"LP ";"Licença Particular";"PB";
"5998";"Daniella Ribeiro";"Daniella Velloso Borges Ribeiro";"Feminino";"Senadora ";"PSD";"565";"PB";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;;;;"820";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5998";;"sen.daniellaribeiro@senado.leg.br";;;;;;"PB";
"5992";"Danilo Martins de Oliveira";"Danilo Martins de Oliveira";"Masculino";"Senador ";;"563";"MG";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5990";"Carlos Viana";"1º Suplente";"5991";"Castellar Guimarães Neto";;;;;;;;;;;;
"5987";"Danny Fabricio";"Danny Fabricio Cabral Gomes";"Masculino";"Senador ";;"561";"MS";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5988";"Soraya Thronicke";"1º Suplente";"5986";"Rodolfo Nogueira";;;;;;;;;;;;
"3830";"Davi Alcolumbre";"David Samuel Alcolumbre Tobelem";"Masculino";"Senador ";"UNIÃO";"501";"AP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"5569";"Josiel";"834";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3830.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3830";;"sen.davialcolumbre@senado.leg.br";;;;;;"AP";
"3830";"Davi Alcolumbre";"David Samuel Alcolumbre Tobelem";"Masculino";"Senador ";"UNIÃO";"501";"AP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5571";"Marquinho";"834";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3830.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3830";;"sen.davialcolumbre@senado.leg.br";;;;;;"AP";
"3830";"Davi Alcolumbre";"David Samuel Alcolumbre Tobelem";"Masculino";"Senador ";"UNIÃO";"501";"AP";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"834";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3830.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3830";;"sen.davialcolumbre@senado.leg.br";"2732";"2015-02-01";"2023-01-31";"TER";"Término do mandato";"AP";
"5837";"Davidson Magalhães";"Davidson de Magalhães Santos";"Masculino";"Senador ";"PCdoB";"554";"BA";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5967";"Angelo Coronel";"2º Suplente";"5056";"Silvia Nascimento Cardoso dos Santos Cerqueira";;;;;;;;;;;;
"6012";"Denise dos Santos";"Denise Antunes dos Santos";"Feminino";"Senadora ";;"572";"SC";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"22";"Esperidião Amin";"1º Suplente";"196";"Geraldo Althoff";;;;;;;;;;;;
"5996";"Diego Tavares";"Marcio Diego Fernandes Tavares de Albuquerque";"Masculino";"Senador ";"PP";"565";"PB";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5998";"Daniella Ribeiro";"2º Suplente";"5997";"Nailde Panta";"947";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5996.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5996";;"sen.diegotavares@senado.leg.br";"2957";"2020-09-23";"2021-01-01";"AFO";"Afastamento do exercício";;
"5637";"Donizeti Nogueira";"Divino Donizeti Borges Nogueira";"Masculino";"Senador ";"PT";"518";"TO";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1249";"Kátia Abreu";"2º Suplente";"5639";"Guaracy Silveira";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5637.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5637";;"donizeti.nogueira@senador.leg.br";"2870";"2018-10-29";"2018-10-29";"LP ";"Licença Particular";;
"5637";"Donizeti Nogueira";"Divino Donizeti Borges Nogueira";"Masculino";"Senador ";"PT";"518";"TO";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1249";"Kátia Abreu";"2º Suplente";"5639";"Guaracy Silveira";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5637.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5637";;"donizeti.nogueira@senador.leg.br";"2760";"2015-02-03";"2016-05-11";"RET";"Retorno do titular";;
"5637";"Donizeti Nogueira";"Divino Donizeti Borges Nogueira";"Masculino";"Senador ";"PT";"518";"TO";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1249";"Kátia Abreu";"2º Suplente";"5639";"Guaracy Silveira";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5637.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5637";;"donizeti.nogueira@senador.leg.br";;;;;;;
"5975";"Dr. Guimarães";"Francisco José Alves Guimaraes";"Masculino";"Senador ";;"557";"CE";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5976";"Eduardo Girão";"1º Suplente";"5974";"Sargento Reginaldo";;;;;;;;;;;;
"5565";"Dr. Helder Cavalcante";"Francisco Helder Cavalcante Sousa";"Masculino";"Senador ";"PL";"493";"AM";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5525";"Omar Aziz";"2º Suplente";"5567";"Luis Mitoso";;;;;;;;;;;;
"6021";"Dr. Samuel Araújo";"Samuel Pereira de Araujo";"Masculino";"Senador ";"PSD";"576";"RO";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5422";"Marcos Rogério";"2º Suplente";"6022";"Pastor Severino";"924";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6021.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/6021";;"sen.drsamuelaraujo@senado.leg.br";"3001";"2022-12-15";"2023-06-11";"RET";"Retorno do titular";;
"5906";"Dra. Eudócia";"Eudocia Maria Holanda de Araujo Caldas";"Feminino";"Senadora ";"PSB";"537";"AL";"1º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"5905";"Rodrigo Cunha";"2º Suplente";"5907";"Henrique Arruda";"907";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5906.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5906";;"sen.draeudocia@senado.leg.br";"2978";"2022-05-24";"2022-09-21";"RET";"Retorno do titular";;
"6016";"Drica de Lucena";"Adriana de Lucena Francisco";"Feminino";"Senadora ";;"574";"RS";"2º Suplente";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";"Titular";"1186";"Luis Carlos Heinze";"1º Suplente";"6015";"Ireneu Orth";;;;;;;;;;;;
"5537";"Dário Berger";"Dário Elias Berger";"Masculino";"Senador ";"PSB";"499";"SC";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"336";"Paulo Gouvêa";"928";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5537";"https://www.darioberger.com.br/";"sen.darioberger@senado.leg.br";;;;;;;
"5537";"Dário Berger";"Dário Elias Berger";"Masculino";"Senador ";"PSB";"499";"SC";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5631";"Ayres Marchetti";"928";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5537";"https://www.darioberger.com.br/";"sen.darioberger@senado.leg.br";;;;;;;
"5537";"Dário Berger";"Dário Elias Berger";"Masculino";"Senador ";"PSB";"499";"SC";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"928";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5537";"https://www.darioberger.com.br/";"sen.darioberger@senado.leg.br";"2731";"2015-02-01";"2023-01-31";"TER";"Término do mandato";;
"4994";"Eduardo Braga";"Carlos Eduardo de Souza Braga";"Masculino";"Senador ";"MDB";"521";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"1º Suplente";"5038";"Sandra Braga";"802";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4994";;"sen.eduardobraga@senado.leg.br";;;;;;"AM";
"4994";"Eduardo Braga";"Carlos Eduardo de Souza Braga";"Masculino";"Senador ";"MDB";"521";"AM";"Titular";"56";"2019-02-01";"2023-01-31";"57";"2023-02-01";"2027-01-31";;;;"2º Suplente";"5935";"Miguel Biango";"802";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4994";;"sen.eduardobraga@senado.leg.br";;;;;;"AM";
